id,ingestion_date,link,date,post_message,like,comments,saved,share,engagement,video_views,reach,impression,type,username
8495879833,25 May 2023,https://www.instagram.com/p/CfLjhQ0PNM7/,6/24/22 8:00,,"36,429",983,15,137,"37,564",0,"3,021,273","3,837,017",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfLVvQ5h92f/,6/24/22 6:00,,"8,474",114,58,46,"8,692",0,"724,044","1,325,001",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfLIXYBBn1u/,6/24/22 4:03,,"48,370",530,12,197,"49,109","2,430","5,493,997","7,856,416",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CfJnWpPpVIM/,6/23/22 13:59,,"25,492",399,114,55,"26,060","1,725","4,100,773","5,248,989",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfJc2GwBGog/,6/23/22 12:23,,"10,239",121,182,178,"10,720","2,159","816,668","1,200,502",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfJMc_NBGVX/,6/23/22 10:00,,"5,342",33,86,128,"5,589","2,165","1,403,050","2,525,490",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfI-uoDhK3C/,6/23/22 8:00,,"14,358",180,114,182,"14,834",0,"1,700,421","2,176,539",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfIw7x7PbL4/,6/23/22 6:00,,"11,868",115,126,171,"12,280",0,"1,340,976","2,413,757",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfIjPEZhwff/,6/23/22 4:00,,"8,854",72,148,192,"9,266","1,676","626,080","863,990",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfIWLOLB4fW/,6/23/22 2:06,,"10,728",136,129,151,"11,144",0,"1,894,257","3,333,892",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfGyAEuB46z/,6/22/22 11:31,,"4,509",42,89,152,"4,792",0,"897,494","1,597,539",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfGnqOfvglh/,6/22/22 10:00,,"16,098",149,120,39,"16,406","1,346","3,231,475","4,491,750",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfGZ6kohNQt/,6/22/22 8:00,,"11,111",279,48,26,"11,464",0,"962,403","1,684,205",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfGMOUPB5Iq/,6/22/22 6:01,,"25,910",431,183,45,"26,569","1,182","3,830,736","7,431,628",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfF-cuGhDtx/,6/22/22 4:00,,"7,371",65,11,137,"7,584","1,248","1,379,509","1,848,542",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CfFxEoChopD/,6/22/22 2:04,,"3,634",85,127,200,"4,046",0,"340,633","490,512",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CfEeTIcvbbM/,6/21/22 14:01,,"16,538",735,84,185,"17,542",0,"2,313,088","3,192,061",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfEQlNABCxb/,6/21/22 12:00,,"3,011",50,132,147,"3,340",0,"577,920","780,192",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfEC6SUPe8A/,6/21/22 10:01,,"7,265",87,163,44,"7,559","2,036","1,245,320","1,805,714",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfD1E91hsTU/,6/21/22 8:00,,"38,566",701,112,194,"39,573",0,"5,397,361","7,232,464",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfDnYsqB-QI/,6/21/22 6:00,,"4,577",105,124,119,"4,925","1,347","962,256","1,222,065",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfDZoNSBkti/,6/21/22 4:00,,"4,747",61,145,69,"5,022",0,"588,227","794,106",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfDMVY7BgfQ/,6/21/22 2:04,,"57,818",949,162,200,"59,129","1,879","9,279,744","11,506,883",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CfB7C25jyrW/,6/20/22 14:15,,"20,684",193,10,86,"20,973",0,"2,525,988","3,435,344",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfBr1WrB0-O/,6/20/22 12:00,,"11,546",116,35,164,"11,861",0,"1,364,727","1,787,792",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfBekbFBfoC/,6/20/22 10:05,,"10,362",146,108,33,"10,649",0,"776,632","1,234,845",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfBQ9ZyBPAG/,6/20/22 8:06,,"2,542",16,181,132,"2,871",0,"175,820","341,091",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CfBCitthmAc/,6/20/22 6:00,,"33,189",376,119,174,"33,858","1,428","2,947,318","5,717,797",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CfAyoBzufSz/,6/20/22 3:59,,"30,001",508,34,125,"30,668","1,482","2,403,957","4,086,727",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Ce_HbJOvObZ/,6/19/22 12:05,,"2,295",16,88,115,"2,514",0,"363,650","549,112",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Ce-5J9SDgCF/,6/19/22 10:48,,"6,031",38,150,173,"6,392",0,"738,660","1,093,217",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce-rji6B5cA/,6/19/22 8:00,,"5,975",34,73,195,"6,277",0,"360,300","684,570",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Ce-dvMKhqFz/,6/19/22 6:00,,"1,741",8,155,31,"1,935","1,239","316,799","472,031",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce-QoQEhcGS/,6/19/22 4:05,,"23,855",509,46,171,"24,581",0,"1,639,799","2,558,086",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce8v84hhnvO/,6/18/22 14:00,,"8,741",101,150,96,"9,088","1,552","1,622,465","2,433,698",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Ce8iJGKBS5e/,6/18/22 12:00,,"13,908",211,159,59,"14,337",0,"1,366,890","2,009,328",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce8UfrZvmc6/,6/18/22 10:00,,"2,588",13,71,96,"2,768",0,"356,601","595,524",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Ce8GneYs9Cc/,6/18/22 8:00,,"2,250",15,7,165,"2,437","1,809","564,434","1,027,270",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce75CLdhKwq/,6/18/22 6:01,,"3,638",39,152,73,"3,902",0,"312,394","418,608",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce7rTIPBrX1/,6/18/22 4:01,,"2,175",22,167,150,"2,514",0,"318,524","560,602",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce6LIM3BBfB/,6/17/22 14:00,,"20,986",142,44,23,"21,195","2,400","2,492,068","4,660,167",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Ce59YefM6Yb/,6/17/22 12:08,,"2,808",73,101,129,"3,111",0,"308,549","388,772",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce5vncCBMMY/,6/17/22 10:00,,"2,570",10,74,127,"2,781",0,"202,763","401,471",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce5h5gJhudT/,6/17/22 8:00,,"19,363",163,84,140,"19,750","1,114","3,791,132","7,354,796",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce5UKuJBf8g/,6/17/22 6:00,,"20,506",113,6,169,"20,794","2,156","2,230,554","2,788,193",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce5Gfvmhzly/,6/17/22 4:00,,"22,171",223,93,154,"22,641","1,199","2,981,579","3,637,526",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce44wmnhuZe/,6/17/22 2:00,,"9,234",134,186,69,"9,623","1,336","1,476,265","2,923,005",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Ce3tMXnN5Cy/,6/16/22 15:01,,"29,096",802,191,114,"30,203","1,851","2,916,036","4,082,450",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce3ghQzB08J/,6/16/22 13:10,,"9,899",108,30,113,"10,150",0,"1,266,314","1,912,134",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce3VL_Dh2qv/,6/16/22 11:30,,"20,024",326,53,157,"20,560",0,"3,337,710","5,907,747",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce3LlmfhCHO/,6/16/22 10:06,,"4,482",36,42,124,"4,684","1,404","811,514","1,355,228",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce2_4QXhU1G/,6/16/22 8:24,,"8,910",87,66,95,"9,158",0,"500,668","710,949",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce2vZi9PJih/,6/16/22 6:00,,"4,338",29,2,69,"4,438",0,"346,697","655,257",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce2UurovGe1/,6/16/22 2:07,,"25,690",355,17,120,"26,182","1,044","1,904,653","2,571,282",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Ce1BZeJg3ko/,6/15/22 13:59,,"2,208",1,63,146,"2,418","2,492","345,112","431,390",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce0zwtQvCR-/,6/15/22 12:00,,"8,320",34,53,122,"8,529","1,531","1,595,380","1,914,456",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce0mHO6B8fa/,6/15/22 10:00,,"8,428",168,66,114,"8,776","1,415","819,651","1,368,817",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce0YSu-PMh1/,6/15/22 8:00,,"8,557",137,156,71,"8,921",0,"1,497,925","2,501,535",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ce0KngrKN45/,6/15/22 6:00,,"2,430",22,185,64,"2,701",0,"304,079","526,057",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cez9aHdKji1/,6/15/22 4:05,,"3,969",20,88,180,"4,257","2,186","1,170,496","1,954,728",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CezvM2LhF38/,6/15/22 2:01,,"28,947",696,72,21,"29,736","1,524","3,991,039","5,347,992",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cezhcnav9W1/,6/15/22 0:00,,"47,145","1,874",153,39,"49,211",0,"3,415,243","6,044,980",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeykOYxBH1h/,6/14/22 15:05,,"7,042",55,9,14,"7,120",0,"1,135,640","1,408,194",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeyZVaZBPvz/,6/14/22 13:31,,"4,450",144,96,94,"4,784",0,"724,920","1,058,383",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeyPKkfBsV5/,6/14/22 12:01,,"18,752",173,136,112,"19,173",0,"1,813,958","3,174,427",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeyBSPJhkEP/,6/14/22 10:00,,"46,906",526,199,4,"47,635","2,222","4,594,659","6,846,042",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CexzhaVh6wE/,6/14/22 8:00,,"2,962",42,122,73,"3,199","2,103","481,036","606,105",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CexmAi7PpaS/,6/14/22 6:02,,"3,871",25,62,100,"4,058","2,229","738,269","937,602",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CexYB8kBvaz/,6/14/22 4:00,,"7,663",284,3,113,"8,063",0,"443,949","816,866",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Cev9_YHsuL2/,6/13/22 15:01,,"6,053",39,190,24,"6,306",0,"964,818","1,871,747",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cev4OsCPEio/,6/13/22 14:02,,"1,573",3,187,200,"1,963","1,355","523,520","738,163",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CevqPmlhfxc/,6/13/22 12:00,,"9,800",190,38,34,"10,062","1,069","2,198,189","3,890,795",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CevchQ_vLR6/,6/13/22 10:00,,"8,572",104,79,80,"8,835","1,388","1,352,120","2,149,871",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CevOz2bBbvb/,6/13/22 8:01,,"24,364",465,40,135,"25,004","2,425","3,668,080","6,529,182",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CevBD4nBHXm/,6/13/22 6:00,,"26,832",236,123,4,"27,195","1,994","2,292,121","3,323,575",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ceu1COMhZiI/,6/13/22 4:15,,"5,095",87,64,62,"5,308","2,353","844,451","1,342,677",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeunnE7hgIV/,6/13/22 2:18,,"6,000",61,89,198,"6,348","1,062","1,210,421","2,118,237",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ceth839BwC_/,6/12/22 16:09,,"115,401","2,241",16,7,"117,665","2,302","17,572,566","32,684,973",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CetFU9WtGEJ/,6/12/22 12:00,,"2,255",11,177,150,"2,593","1,201","484,734","896,758",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ces3rNvhNMO/,6/12/22 10:00,,"41,123",668,124,140,"42,055","1,980","2,491,396","3,388,299",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cesp572hfz6/,6/12/22 8:00,,"2,267",7,35,9,"2,318",0,"185,904","271,420",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CescMetBqsX/,6/12/22 6:00,,"6,458",63,126,125,"6,772",0,"437,607","573,265",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CesOedfsg7h/,6/12/22 4:00,,"4,155",103,84,120,"4,462",0,"743,637","1,256,747",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CequXi4BioV/,6/11/22 14:01,,"9,690",369,200,187,"10,446","1,348","675,744","1,216,339",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ceqgo2RBqMq/,6/11/22 12:00,,"6,356",102,91,95,"6,644","1,876","716,688","1,060,698",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeqS6_IBcgQ/,6/11/22 10:00,,"5,104",37,16,94,"5,251",0,"857,331","1,406,023",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeqFMZvBd8c/,6/11/22 8:01,,"6,049",91,137,181,"6,458","1,219","601,605","770,054",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Cep3aNXsmmA/,6/11/22 6:01,,"4,674",92,50,14,"4,830",0,"747,443","1,457,514",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CepptJ4BgT9/,6/11/22 4:00,,"7,637",89,133,116,"7,975","1,590","1,568,720","2,306,018",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeoKavthnQw/,6/10/22 14:08,,"13,022",368,161,82,"13,633",0,"2,521,423","4,160,348",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cen-m36B9GS/,6/10/22 12:24,,"8,154",73,71,199,"8,497","1,433","951,095","1,217,402",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CenuFYnhzHn/,6/10/22 10:00,,"3,998",53,81,82,"4,214","1,409","682,421","1,235,182",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CengWovhcU1/,6/10/22 8:00,,"39,005","1,004",71,58,"40,138",0,"3,648,544","5,217,418",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CenSl_shin0/,6/10/22 6:00,,"10,325",78,164,198,"10,765","1,298","2,068,810","3,041,151",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CenE9SSB9EL/,6/10/22 4:01,,"10,312",184,21,10,"10,527",0,"2,019,289","3,695,299",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cem3RKNhSKQ/,6/10/22 2:01,,"46,096",767,53,17,"46,933","1,923","5,395,720","10,197,911",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CelkBlfu-Ld/,6/9/22 14:04,,"7,218",133,104,153,"7,608",0,"1,326,835","2,481,181",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CelXAdehQO8/,6/9/22 12:00,,"3,881",38,137,95,"4,151","1,433","623,118","1,015,682",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CelJXUcB3kq/,6/9/22 10:01,,"3,230",24,11,161,"3,426",0,"313,822","586,847",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cek7i-NBwQ8/,6/9/22 8:00,,"6,932",175,138,49,"7,294","1,390","1,405,258","2,417,044",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CektyiFBWaD/,6/9/22 6:00,,"15,073",151,24,190,"15,438",0,"1,946,269","2,938,866",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CekgHVsBL6g/,6/9/22 4:00,,"8,271",66,160,44,"8,541","1,928","1,976,626","3,459,096",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CekSZTSBqbD/,6/9/22 2:01,,"1,983",64,64,187,"2,298","1,650","286,143","420,630",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CejACHehBdW/,6/8/22 14:01,,"4,187",55,11,50,"4,303",0,"792,742","1,078,129",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeiyO7hh1Qr/,6/8/22 12:00,,"32,286",298,157,82,"32,823","1,898","6,394,670","9,655,952",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ceikhhqhdga/,6/8/22 10:00,,"14,513",234,195,38,"14,980","1,386","989,014","1,918,687",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeiWwxsBjGs/,6/8/22 8:00,,"9,546",124,190,28,"9,888",0,"1,108,643","1,696,224",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeiJHEkh3y3/,6/8/22 6:01,,"9,784",239,46,26,"10,095",0,"1,078,348","2,091,995",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ceh7X0ePuXY/,6/8/22 4:01,,"3,174",41,40,67,"3,322","1,479","679,611","863,106",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/Cehtq4kBBHO/,6/8/22 2:01,,"3,822",33,86,66,"4,007","2,008","801,614","1,482,986",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CegbIjOhFLN/,6/7/22 14:00,,"7,360",84,8,73,"7,525",0,"1,349,985","1,714,481",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CegNfKFheYi/,6/7/22 12:00,,"8,043",59,76,107,"8,285","2,389","793,063","1,165,803",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cef_u7qBBCM/,6/7/22 10:00,,"3,844",54,95,44,"4,037",0,"475,882","951,764",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CefyA5Sh0bR/,6/7/22 8:00,,"52,426","1,471",17,199,"54,113","1,376","5,788,263","8,450,864",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/reel/Cefk4NMOLy7/,6/7/22 6:06,,371,5,43,23,442,"1,462","261,809","455,548",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CefkSCeB3At/,6/7/22 6:01,,"28,213",699,185,41,"29,138",0,"3,476,455","5,944,738",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CefW0m1pWwj/,6/7/22 4:03,,"17,516",604,27,134,"18,281","1,140","3,194,866","5,718,810",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CefJV6EhBUB/,6/7/22 2:05,,"81,783","3,805",133,163,"85,884",0,"9,650,785","11,870,466",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ced2W0UBcvB/,6/6/22 14:00,,"3,664",20,191,196,"4,071",0,"319,777","402,919",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cedome8hSmb/,6/6/22 12:00,,"1,979",48,164,181,"2,372",0,"131,029","255,507",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Ceda3XYBmbh/,6/6/22 10:00,,"1,962",37,99,182,"2,280","1,303","244,010","363,575",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CedNMR9hg1i/,6/6/22 8:00,,"12,153",125,128,130,"12,536",0,"1,990,968","3,962,026",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cec_rL5hP5R/,6/6/22 6:02,,"2,856",12,179,111,"3,158",0,"515,417","798,896",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CecxtGDhU5-/,6/6/22 4:00,,"17,559",168,122,183,"18,032",0,"2,971,493","4,308,665",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CebRk1uhly7/,6/5/22 14:00,,"6,366",103,37,62,"6,568",0,"1,103,949","1,644,884",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CebD41vh8YG/,6/5/22 12:00,,"3,990",32,178,159,"4,359",0,"314,240","509,069",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/Cea2H2hhdvI/,6/5/22 10:00,,"9,511",77,63,103,"9,754",0,"618,404","803,925",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeaobpEh7-s/,6/5/22 8:00,,"2,607",2,118,163,"2,890",0,"326,830","585,026",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeaaqMvh_NP/,6/5/22 6:00,,"13,992",81,74,138,"14,285",0,"878,528","1,221,154",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CeaMqhrvVM0/,6/5/22 4:01,,"5,253",31,109,171,"5,564",0,"896,305","1,425,125",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeYs2lEhOni/,6/4/22 14:01,,"12,408",382,42,99,"12,931","2,373","2,418,111","3,675,529",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeYfHzIhh0e/,6/4/22 12:01,,"15,791",312,119,154,"16,376","2,291","2,550,084","3,391,612",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeYRXZGh2AZ/,6/4/22 10:01,,"5,762",67,109,112,"6,050",0,"764,418","1,452,394",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeYDoimBZ8g/,6/4/22 8:00,,"1,582",2,51,21,"1,656","1,151","531,836","675,432",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeX130XBNDI/,6/4/22 6:00,,"2,646",71,157,57,"2,931",0,"459,815","671,330",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeXoJUtBxQk/,6/4/22 4:00,,"1,828",18,200,25,"2,071","1,867","628,016","822,701",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CeWIAy4hN54/,6/3/22 14:01,,"2,617",33,79,106,"2,835","1,066","596,473","876,815",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeV6PbBBZBS/,6/3/22 12:00,,"4,968",77,192,152,"5,389","1,354","1,167,373","2,077,924",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeVshBHhU3i/,6/3/22 10:00,,"6,269",67,56,91,"6,483","1,176","503,382","885,952",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CeVfDlVhhaH/,6/3/22 8:04,,"2,752",64,169,119,"3,104",0,"415,595","831,190",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeVRDUdhUUR/,6/3/22 6:00,,"12,678",236,180,196,"13,290",0,"1,067,719","1,558,870",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeVDVFdhNpm/,6/3/22 4:00,,"3,098",32,184,173,"3,487",0,"397,204","714,967",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CeU1fm0LaEP/,6/3/22 2:00,,"7,163",183,166,199,"7,711","2,287","1,197,708","1,652,837",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeTjNG1BNXy/,6/2/22 14:00,,"6,219",93,191,29,"6,532",0,"683,900","1,196,825",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeTVhTqBexc/,6/2/22 12:01,,"3,157",64,25,146,"3,392",0,"363,181","472,135",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeTHwzjBEI1/,6/2/22 10:00,,"2,072",23,148,21,"2,264","2,081","699,200","880,992",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeS6d8iBUqf/,6/2/22 8:04,,"7,256",92,130,113,"7,591",0,"1,446,921","2,575,519",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeSsSTchAMT/,6/2/22 6:00,,"6,738",22,68,12,"6,840","2,077","1,363,698","2,577,389",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeSek_HhKyG/,6/2/22 4:00,,"13,340",82,82,189,"13,693",0,"1,206,490","2,304,396",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeQ-cXmhMXQ/,6/1/22 14:00,,"43,349",179,175,89,"43,792",0,"3,948,287","7,027,951",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeQwpEfhrLG/,6/1/22 12:00,,"7,795",28,77,18,"7,918",0,"1,009,307","1,978,242",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeQi9hlhi2B/,6/1/22 10:00,,"29,520",654,77,133,"30,384",0,"3,957,820","7,282,389",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeQVMqQBsz8/,6/1/22 8:00,,"8,544",157,80,133,"8,914","1,283","1,753,030","3,348,287",Reels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeQHhCzBuUx/,6/1/22 6:00,,"11,583",385,23,191,"12,182",0,"1,147,788","1,779,071",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeP5zFhhM0J/,6/1/22 4:00,,"4,019",48,93,5,"4,165","1,529","333,248","399,898",Videos,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CeOZeutlRZ_/,5/31/22 14:00,,"1,532",10,101,113,"1,756",0,"332,305","455,258",Picture,Netflixid
8495879833,25 May 2023,https://www.instagram.com/tv/CeOLxARPGU6/,5/31/22 12:00,,"8,891",469,68,74,"9,502",0,"696,022","1,064,914",Carousels,Netflixid
8495879833,25 May 2023,https://www.instagram.com/p/CeN-J6jhuZ1/,5/31/22 10:00,,"10,318",84,62,168,"10,632",0,"1,053,312","1,337,706",Picture,Netflixid
